2025-04-18T16:12:40.445 - INFO: 程序启动，开始系谱分析...
2025-04-18T16:12:40.451 - INFO: 尝试连接数据库: jdbc:mysql://localhost:3306/cow?useSSL=false&serverTimezone=UTC
2025-04-18T16:12:40.593 - INFO: 数据库连接成功。执行查询: SELECT `standard_id`, `sire_id`, `dam_id` FROM `cattle_info`
2025-04-18T16:12:40.630 - INFO: 成功从数据库表 cattle_info 加载了 4170 条有效记录。
2025-04-18T16:12:40.635 - INFO: 数据库资源已关闭。
2025-04-18T16:12:40.635 - INFO: 成功从数据库加载 4170 条个体记录。
2025-04-18T16:12:40.642 - INFO: 
开始计算近交系数:
2025-04-18T16:12:40.642 - INFO: 个体 ID: HOCHNF37XC0120231933, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221684, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221683, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212738, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221682, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221681, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221680, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01211408, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212739, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212741, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212740, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212743, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221698, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221697, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212744, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212747, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221695, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212746, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212749, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221693, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221692, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221691, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221690, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222199, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213254, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213258, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213250, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213224, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213232, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222181, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213230, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213200, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213201, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213203, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213212, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213210, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222165, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120221995, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01211498, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221705, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221703, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221702, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221701, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221700, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230666, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221716, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221715, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221713, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221712, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221711, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230658, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230652, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230650, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221709, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221708, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221707, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230638, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230646, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230644, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230640, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230636, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230633, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213288, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213287, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230622, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213285, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213282, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213290, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213295, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213296, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213263, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01213271, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220218, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221548, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210892, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221546, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222877, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210894, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221544, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221543, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221542, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210899, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220229, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221559, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212602, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220222, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221554, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221552, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221551, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212606, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222880, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212608, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01212607, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240301, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240302, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240303, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240304, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240305, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240306, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240307, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240308, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240300, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221529, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221528, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221527, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221525, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221524, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221523, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210873, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221522, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240309, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221521, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222850, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210878, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210879, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240313, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240314, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240316, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230487, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240317, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240318, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240319, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240310, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240311, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221519, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220208, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221539, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221538, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222869, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221537, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220204, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221536, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210882, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221535, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222866, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221534, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210884, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210885, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01220200, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221532, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210886, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01221530, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01222861, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210888, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01210889, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240323, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240324, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240325, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240326, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240327, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240328, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240329, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC01230475, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240320, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240321, 近交系数 (F): 0.000000
2025-04-18T16:12:40.672 - INFO: 个体 ID: HOCHNF37XC0120240322, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221507, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221506, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221505, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221504, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01222835, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221503, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221502, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221501, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210851, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221500, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210852, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01222830, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210854, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210855, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233198, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210857, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210859, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233194, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240334, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240335, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233196, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240336, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233197, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240337, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233190, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240338, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233191, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240339, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233192, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233193, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230468, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240330, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240331, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240332, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240333, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221517, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221516, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221515, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221514, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221513, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221512, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221511, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210865, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233187, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210867, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233188, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233189, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210869, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233183, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240345, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233184, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240346, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230459, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233185, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240347, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233186, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240348, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240349, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233180, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233181, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233182, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230450, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240340, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230453, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240341, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240342, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240343, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221509, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240344, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01221508, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233176, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233177, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233178, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233179, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233172, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240356, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01210827, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230447, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233173, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240357, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240358, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233175, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240359, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120233171, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240350, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240351, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01230442, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240353, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC01222808, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240354, 近交系数 (F): 0.000000
2025-04-18T16:12:40.674 - INFO: 个体 ID: HOCHNF37XC0120240355, 近交系数 (F): 0.000000
